search_alph,too_many_math,zero_math
BILI,False,False
BILJ,False,False
BILK,False,False
BILL,False,False
BILM,False,False
BILN,False,True
BILO,False,False
BILP,False,True
BILQ,False,True
BILR,False,True
BILS,False,False
BILT,False,True
BILU,False,False
BILV,False,True
BILW,False,True
BILX,False,True
BILY,False,False
BILZ,False,False
BIL',False,True
BINA,False,False
BINB,False,False
BINC,False,True
BIND,False,False
BINE,False,False
BINF,False,False
BING,False,False
BINH,False,False
BINI,False,False
BINJ,False,True
BINK,False,False
BINL,False,True
BINM,False,False
BINN,False,False
BINO,False,False
BINP,False,True
BINQ,False,True
BINR,False,True
BINS,False,False
BINT,False,False
BINU,False,False
BINV,False,True
BINW,False,True
BINX,False,True
BINY,False,False
BINZ,False,False
BIN',False,True
BIRA,False,False
BIRB,False,False
BIRC,False,False
BIRD,False,False
BIRE,False,False
BIRF,False,True
BIRG,False,False
BIRH,False,True
BIRI,False,False
BIRJ,False,True
BIRK,False,False
BIRL,False,True
BIRM,False,False
BIRN,False,False
BIRO,False,False
BIRP,False,True
BIRQ,False,True
BIRR,False,False
BIRS,False,False
BIRT,False,False
BIRU,False,False
BIRV,False,True
BIRW,False,True
BIRX,False,True
BIRY,False,False
BIRZ,False,False
BIR',False,True
BISA,False,False
BISB,False,False
BISC,False,False
BISD,False,False
BISE,False,True
BISF,False,True
BISG,False,False
BISH,False,False
BISI,False,False
BISJ,False,True
BISK,False,False
BISL,False,True
BISM,False,False
BISN,False,True
BISO,False,False
BISP,False,False
BISQ,False,True
BISR,False,True
BISS,True,False
BIST,False,False
BISU,False,False
BISV,False,True
BISW,False,False
BISX,False,True
BISY,False,True
BISZ,False,False
BIS',False,True
BLAA,False,False
BLAB,False,True
BLAC,True,False
BLAD,False,False
BLAE,False,False
BLAF,False,True
BLAG,False,False
BLAH,False,False
BLAI,False,False
BLAJ,False,True
BLAK,False,False
BLAL,False,False
BLAM,False,False
BLAN,True,False
BLAO,False,False
BLAP,False,True
BLAQ,False,False
BLAR,False,True
BLAS,False,False
BLAT,False,False
BLAU,False,False
BLAV,False,True
BLAW,False,True
BLAX,False,True
BLAY,False,False
BLAZ,False,False
BLA',False,True
BLOA,False,True
BLOB,False,False
BLOC,False,False
BLOD,False,False
BLOE,False,False
BLOF,False,True
BLOG,False,True
BLOH,False,False
BLOI,False,False
BLOJ,False,True
BLOK,False,False
BLOL,False,True
BLOM,False,False
BLON,False,False
BLOO,False,False
BLOP,False,True
BLOQ,False,True
BLOR,False,True
BLOS,False,False
BLOT,False,False
BLOU,False,False
BLOV,False,True
BLOW,False,False
BLOX,False,False
BLOY,False,False
BLOZ,False,False
BLO',False,True
BLUA,False,True
BLUB,False,False
BLUC,False,False
BLUD,False,False
BLUE,False,False
BLUF,False,True
BLUG,False,True
BLUH,False,False
BLUI,False,True
BLUJ,False,True
BLUK,False,True
BLUL,False,True
BLUM,False,False
BLUN,False,False
BLUO,False,True
BLUP,False,True
BLUQ,False,True
BLUR,False,True
BLUS,False,False
BLUT,False,False
BLUU,False,True
BLUV,False,True
BLUW,False,True
BLUX,False,True
BLUY,False,True
BLUZ,False,True
BLU',False,True
BOCA,False,False
BOCB,False,True
BOCC,False,False
BOCD,False,True
BOCE,False,False
BOCF,False,True
BOCG,False,True
BOCH,False,False
BOCI,False,False
BOCJ,False,True
BOCK,False,False
BOCL,False,True
BOCM,False,True
BOCN,False,True
BOCO,False,False
BOCP,False,True
BOCQ,False,True
BOCR,False,True
BOCS,False,True
BOCT,False,False
BOCU,False,False
BOCV,False,True
BOCW,False,True
BOCX,False,True
BOCY,False,True
BOCZ,False,False
BOC',False,True
BODA,False,False
BODB,False,True
BODC,False,True
BODD,False,False
BODE,False,False
BODF,False,True
BODG,False,True
BODH,False,False
BODI,False,False
BODJ,False,True
BODK,False,False
BODL,False,False
BODM,False,False
BODN,False,False
BODO,False,False
BODP,False,True
BODQ,False,True
BODR,False,False
BODS,False,False
BODT,False,False
BODU,False,True
BODV,False,False
BODW,False,False
BODX,False,True
BODY,False,False
BODZ,False,False
BOD',False,True
BOEA,False,True
BOEB,False,False
BOEC,False,False
BOED,False,False
BOEE,False,False
BOEF,False,True
BOEG,False,False
BOEH,False,False
BOEI,False,False
BOEJ,False,True
BOEK,False,False
BOEL,False,False
BOEM,False,False
BOEN,False,False
BOEO,False,True
BOEP,False,True
BOEQ,False,True
BOER,False,False
BOES,False,False
BOET,False,False
BOEU,False,True
BOEV,False,False
BOEW,False,False
BOEX,False,True
BOEY,False,False
BOEZ,False,True
BOE',False,True
BOGA,False,False
BOGB,False,True
BOGC,False,True
BOGD,False,False
BOGE,False,False
BOGF,False,False
BOGG,False,False
BOGH,False,False
BOGI,False,False
BOGJ,False,True
BOGK,False,False
BOGL,False,False
BOGM,False,True
BOGN,False,False
BOGO,False,False
BOGP,False,True
BOGQ,False,True
BOGR,False,False
BOGS,False,False
BOGT,False,True
BOGU,False,False
BOGV,False,False
BOGW,False,True
BOGX,False,True
BOGY,False,False
BOGZ,False,True
BOG',False,True
BOHA,False,False
BOHB,False,True
BOHC,False,True
BOHD,False,True
BOHE,False,True
BOHF,False,True
BOHG,False,False
BOHH,False,True
BOHI,False,False
BOHJ,False,True
BOHK,False,True
BOHL,False,False
BOHM,False,False
BOHN,False,False
BOHO,False,False
BOHP,False,True
BOHQ,False,True
BOHR,False,False
BOHS,False,True
BOHT,False,False
BOHU,False,False
BOHV,False,True
BOHW,False,True
BOHX,False,True
BOHY,False,False
BOHZ,False,True
BOH',False,True
BOLA,False,False
BOLB,False,False
BOLC,False,False
BOLD,False,False
BOLE,False,False
BOLF,False,False
BOLG,False,False
BOLH,False,True
BOLI,False,False
BOLJ,False,False
BOLK,False,False
BOLL,False,False
BOLM,False,False
BOLN,False,True
BOLO,False,False
BOLP,False,True
BOLQ,False,True
BOLR,False,True
BOLS,False,False
BOLT,False,False
BOLU,False,False
BOLV,False,True
BOLW,False,True
BOLX,False,True
BOLY,False,False
BOLZ,False,False
BOL',False,True
BONA,False,False
BONB,False,False
BONC,False,False
BOND,False,False
BONE,False,False
BONF,False,False
BONG,False,False
BONH,False,False
BONI,False,False
BONJ,False,False
BONK,False,False
BONL,False,True
BONM,False,True
BONN,False,False
BONO,False,False
BONP,False,True
BONQ,False,True
BONR,False,True
BONS,False,False
BONT,False,False
BONU,False,True
BONV,False,False
BONW,False,False
BONX,False,True
BONY,False,False
BONZ,False,False
BON',False,True
BOOA,False,True
BOOB,False,True
BOOC,False,False
BOOD,False,False
BOOE,False,True
BOOF,False,True
BOOG,False,False
BOOH,False,False
BOOI,False,False
BOOJ,False,True
BOOK,False,False
BOOL,False,False
BOOM,False,False
BOON,False,False
BOOO,False,True
BOOP,False,True
BOOQ,False,True
BOOR,False,False
BOOS,False,False
BOOT,False,False
BOOU,False,True
BOOV,False,True
BOOW,False,True
BOOX,False,True
BOOY,False,True
BOOZ,False,False
BOO',False,True
BORA,False,False
BORB,False,False
BORC,False,False
BORD,False,False
BORE,False,False
BORF,False,True
BORG,False,False
BORH,False,False
BORI,False,False
BORJ,False,False
BORK,False,False
BORL,False,False
BORM,False,False
BORN,False,False
BORO,False,False
BORP,False,True
BORQ,False,True
BORR,False,False
BORS,False,False
BORT,False,False
BORU,False,False
BORV,False,True
BORW,False,False
BORX,False,True
BORY,False,False
BORZ,False,False
BOR',False,True
BOSA,False,False
BOSB,False,False
BOSC,False,False
BOSD,False,True
BOSE,False,False
BOSF,False,True
BOSG,False,False
BOSH,False,False
BOSI,False,False
BOSJ,False,True
BOSK,False,False
BOSL,False,False
BOSM,False,False
BOSN,False,False
BOSO,False,True
BOSP,False,True
BOSQ,False,False
BOSR,False,True
BOSS,True,False
BOST,False,False
BOSU,False,True
BOSV,False,False
BOSW,False,False
BOSX,False,True
BOSY,False,False
BOSZ,False,True
BOS',False,True
BOTA,False,False
BOTB,False,False
BOTC,False,True
BOTD,False,True
BOTE,False,False
BOTF,False,True
BOTG,False,True
BOTH,False,False
BOTI,False,False
BOTJ,False,True
BOTK,False,True
BOTL,False,False
BOTM,False,False
BOTN,False,False
BOTO,False,True
BOTP,False,True
BOTQ,False,True
BOTR,False,True
BOTS,False,False
BOTT,False,False
BOTU,False,False
BOTV,False,False
BOTW,False,True
BOTX,False,True
BOTY,False,False
BOTZ,False,False
BOT',False,True
BOUA,False,False
BOUB,False,False
BOUC,False,False
BOUD,False,False
BOUE,False,False
BOUF,False,False
BOUG,False,False
BOUH,False,False
BOUI,False,False
BOUJ,False,False
BOUK,False,False
BOUL,False,False
BOUM,False,False
BOUN,False,False
BOUO,False,True
BOUP,False,True
BOUQ,False,False
BOUR,True,False
BOUS,False,False
BOUT,False,False
BOUU,False,True
BOUV,False,False
BOUW,False,False
BOUX,False,True
BOUY,False,False
BOUZ,False,False
BOU',False,True
BOWA,False,True
BOWB,False,True
BOWC,False,False
BOWD,False,False
BOWE,False,False
BOWF,False,True
BOWG,False,True
BOWH,False,False
BOWI,False,False
BOWJ,False,True
BOWK,False,False
BOWL,False,False
BOWM,False,False
BOWN,False,False
BOWO,False,False
BOWP,False,True
BOWQ,False,True
BOWR,False,False
BOWS,False,False
BOWT,False,False
BOWU,False,True
BOWV,False,True
BOWW,False,True
BOWX,False,True
BOWY,False,False
BOWZ,False,True
BOW',False,True
BOYA,False,False
BOYB,False,True
BOYC,False,False
BOYD,False,False
BOYE,False,False
BOYF,False,True
BOYG,False,True
BOYH,False,True
BOYI,False,True
BOYJ,False,True
BOYK,False,False
BOYL,False,False
BOYM,False,False
BOYN,False,False
BOYO,False,True
BOYP,False,True
BOYQ,False,True
BOYR,False,True
BOYS,False,False
BOYT,False,True
BOYU,False,True
BOYV,False,False
BOYW,False,True
BOYX,False,True
BOYY,False,True
BOYZ,False,True
BOY',False,True
BRAA,False,False
BRAB,False,False
BRAC,False,False
BRAD,True,False
BRAE,False,False
BRAF,False,False
BRAG,False,False
BRAH,False,False
BRAI,False,False
BRAJ,False,False
BRAK,False,False
BRAL,False,False
BRAM,False,False
BRAN,True,False
BRAO,False,True
BRAP,False,True
BRAQ,False,False
BRAR,False,False
BRAS,False,False
BRAT,False,False
BRAU,True,False
BRAV,False,False
BRAW,False,False
BRAX,False,False
BRAY,False,False
BRAZ,False,False
BRA',False,True
BREA,False,False
BREB,False,False
BREC,False,False
BRED,False,False
BREE,False,False
BREF,False,False
BREG,False,False
BREH,False,False
BREI,False,False
BREJ,False,False
BREK,False,False
BREL,False,False
BREM,False,False
BREN,False,False
BREO,False,True
BREP,False,True
BREQ,False,True
BRER,False,False
BRES,False,False
BRET,False,False
BREU,False,False
BREV,False,False
BREW,False,False
BREX,False,True
BREY,False,False
BREZ,False,False
BRE',False,True
BRIA,False,False
BRIB,False,False
BRIC,False,False
BRID,False,False
BRIE,False,False
BRIF,False,False
BRIG,False,False
BRIH,False,False
BRII,False,True
BRIJ,False,False
BRIK,False,False
BRIL,False,False
BRIM,False,False
BRIN,False,False
BRIO,False,False
BRIP,False,True
BRIQ,False,True
BRIR,False,True
BRIS,False,False
BRIT,False,False
BRIU,False,True
BRIV,False,True
BRIW,False,True
BRIX,False,False
BRIY,False,False
BRIZ,False,False
BRI',False,True
BROA,False,False
BROB,False,False
BROC,False,False
BROD,False,False
BROE,False,False
BROF,False,False
BROG,False,False
BROH,False,False
BROI,False,False
BROJ,False,True
BROK,False,False
BROL,False,False
BROM,False,False
BRON,False,False
BROO,False,False
BROP,False,False
BROQ,False,True
BROR,False,True
BROS,False,False
BROT,False,False
BROU,False,False
BROV,False,False
BROW,True,False
BROX,False,False
BROY,False,False
BROZ,False,False
BRO',False,True
BRUA,False,False
BRUB,False,False
BRUC,False,False
BRUD,False,False
BRUE,False,False
BRUF,False,False
BRUG,False,False
BRUH,False,False
BRUI,False,False
BRUJ,False,True
BRUK,False,False
BRUL,False,False
BRUM,False,False
BRUN,True,False
BRUO,False,False
BRUP,False,True
BRUQ,False,True
BRUR,False,True
BRUS,False,False
BRUT,False,False
BRUU,False,False
BRUV,False,False
BRUW,False,True
BRUX,False,True
BRUY,False,False
BRUZ,False,False
BRU',False,True
BRYA,False,False
BRYB,False,True
BRYC,False,False
BRYD,False,False
BRYE,False,False
BRYF,False,True
BRYG,False,True
BRYH,False,True
BRYI,False,True
BRYJ,False,True
BRYK,False,False
BRYL,False,False
BRYM,False,True
BRYN,False,False
BRYO,False,True
BRYP,False,True
BRYQ,False,True
BRYR,False,True
BRYS,False,False
BRYT,False,True
BRYU,False,False
BRYV,False,True
BRYW,False,True
BRYX,False,True
BRYY,False,True
BRYZ,False,True
BRY',False,True
BUCA,False,False
BUCB,False,True
BUCC,False,False
BUCD,False,True
BUCE,False,True
BUCF,False,True
BUCG,False,True
BUCH,True,False
BUCI,False,False
BUCJ,False,True
BUCK,False,False
BUCL,False,True
BUCM,False,True
BUCN,False,True
BUCO,False,False
BUCP,False,True
BUCQ,False,False
BUCR,False,True
BUCS,False,True
BUCT,False,True
BUCU,False,False
BUCV,False,True
BUCW,False,True
BUCX,False,True
BUCY,False,False
BUCZ,False,False
BUC',False,True
BUEA,False,True
BUEB,False,False
BUEC,False,False
BUED,False,False
BUEE,False,False
BUEF,False,True
BUEG,False,True
BUEH,False,False
BUEI,False,True
BUEJ,False,True
BUEK,False,False
BUEL,False,False
BUEM,False,False
BUEN,False,False
BUEO,False,True
BUEP,False,True
BUEQ,False,True
BUER,False,False
BUES,False,False
BUET,False,False
BUEU,False,True
BUEV,False,True
BUEW,False,True
BUEX,False,True
BUEY,False,False
BUEZ,False,True
BUE',False,True
BULA,False,False
BULB,False,False
BULC,False,True
BULD,False,False
BULE,False,False
BULF,False,True
BULG,False,False
BULH,False,True
BULI,False,False
BULJ,False,False
BULK,False,True
BULL,False,False
BULM,False,False
BULN,False,False
BULO,False,False
BULP,False,True
BULQ,False,True
BULR,False,True
BULS,False,False
BULT,False,False
BULU,False,False
BULV,False,True
BULW,False,True
BULX,False,True
BULY,False,False
BULZ,False,True
BUL',False,True
BURA,False,False
BURB,False,False
BURC,False,False
BURD,False,False
BURE,False,False
BURF,False,False
BURG,True,False
BURH,False,False
BURI,False,False
BURJ,False,True
BURK,True,False
BURL,False,False
BURM,False,False
BURN,False,False
BURO,False,False
BURP,False,True
BURQ,False,False
BURR,False,False
BURS,False,False
BURT,False,False
BURU,False,False
BURV,False,True
BURW,False,False
BURX,False,True
BURY,False,False
BURZ,False,False
BUR',False,True
BUSA,False,False
BUSB,False,False
BUSC,False,False
BUSD,False,True
BUSE,False,False
BUSF,False,True
BUSG,False,True
BUSH,False,False
BUSI,False,False
BUSJ,False,True
BUSK,False,False
BUSL,False,False
BUSM,False,True
BUSN,False,False
BUSO,False,False
BUSP,False,True
BUSQ,False,False
BUSR,False,True
BUSS,True,False
BUST,False,False
BUSU,False,False
BUSV,False,False
BUSW,False,False
BUSX,False,True
BUSY,False,False
BUSZ,False,False
BUS',False,True
BUTA,False,False
BUTB,False,True
BUTC,False,False
BUTD,False,True
BUTE,False,False
BUTF,False,True
BUTG,False,True
BUTH,False,False
BUTI,False,False
BUTJ,False,True
BUTK,False,False
BUTL,False,False
BUTM,False,False
BUTN,False,False
BUTO,False,False
BUTP,False,True
BUTQ,False,True
BUTR,False,False
BUTS,False,False
BUTT,False,False
BUTU,False,False
BUTV,False,True
BUTW,False,True
BUTX,False,True
BUTY,False,False
BUTZ,False,False
BUT',False,True
CAIA,False,False
CAIB,False,False
CAIC,False,False
CAID,False,False
CAIE,False,True
CAIF,False,True
CAIG,False,True
CAIH,False,True
CAII,False,True
CAIJ,False,True
CAIK,False,True
CAIL,False,False
CAIM,False,False
CAIN,False,False
CAIO,False,True
CAIP,False,True
CAIQ,False,True
CAIR,False,False
CAIS,False,False
CAIT,False,False
CAIU,False,True
CAIV,False,True
CAIW,False,True
CAIX,False,False
CAIY,False,True
CAIZ,False,True
CAI',False,True
CALA,False,False
CALB,False,False
CALC,False,False
CALD,False,False
CALE,False,False
CALF,False,False
CALG,False,False
CALH,False,False
CALI,False,False
CALJ,False,True
CALK,False,False
CALL,False,False
CALM,False,False
CALN,False,False
CALO,False,False
CALP,False,True
CALQ,False,True
CALR,False,True
CALS,False,False
CALT,False,False
CALU,False,False
CALV,False,False
CALW,False,True
CALX,False,True
CALY,False,True
CALZ,False,False
CAL',False,True
CAMA,False,False
CAMB,False,False
CAMC,False,False
CAMD,False,False
CAME,False,False
CAMF,False,False
CAMG,False,True
CAMH,False,True
CAMI,False,False
CAMJ,False,True
CAMK,False,True
CAML,False,False
CAMM,False,False
CAMN,False,True
CAMO,False,False
CAMP,True,False
CAMQ,False,True
CAMR,False,True
CAMS,False,False
CAMT,False,False
CAMU,False,False
CAMV,False,True
CAMW,False,True
CAMX,False,True
CAMY,False,True
CAMZ,False,True
CAM',False,True
CANA,False,False
CANB,False,False
CANC,False,False
CAND,False,False
CANE,False,False
CANF,False,False
CANG,False,False
CANH,False,False
CANI,False,False
CANJ,False,False
CANK,False,True
CANL,False,False
CANM,False,True
CANN,False,False
CANO,False,False
CANP,False,True
CANQ,False,True
CANR,False,False
CANS,False,False
CANT,False,False
CANU,False,False
CANV,False,True
CANW,False,True
CANX,False,True
CANY,False,True
CANZ,False,False
CAN',False,True
CAOA,False,True
CAOB,False,True
CAOC,False,True
CAOD,False,True
CAOE,False,True
CAOF,False,True
CAOG,False,True
CAOH,False,False
CAOI,False,True
CAOJ,False,True
CAOK,False,True
CAOL,False,True
CAOM,False,True
CAON,False,True
CAOO,False,True
CAOP,False,True
CAOQ,False,True
CAOR,False,True
CAOS,False,True
CAOT,False,True
CAOU,False,False
CAOV,False,True
CAOW,False,True
CAOX,False,True
CAOY,False,True
CAOZ,False,True
CAO',False,True
CAPA,False,False
CAPB,False,True
CAPC,False,False
CAPD,False,False
CAPE,False,False
CAPF,False,True
CAPG,False,True
CAPH,False,True
CAPI,False,False
CAPJ,False,True
CAPK,False,False
CAPL,False,False
CAPM,False,True
CAPN,False,True
CAPO,False,False
CAPP,False,False
CAPQ,False,True
CAPR,False,False
CAPS,False,False
CAPT,False,True
CAPU,False,False
CAPV,False,True
CAPW,False,True
CAPX,False,True
CAPY,False,True
CAPZ,False,True
CAP',False,True
CARA,False,False
CARB,False,False
CARC,False,False
CARD,False,False
CARE,False,False
CARF,False,False
CARG,False,False
CARH,False,True
CARI,False,False
CARJ,False,False
CARK,False,False
CARL,True,False
CARM,False,False
CARN,False,False
CARO,False,False
CARP,False,False
CARQ,False,True
CARR,True,False
CARS,False,False
CART,True,False
CARU,False,False
CARV,False,False
CARW,False,True
CARX,False,True
CARY,False,False
CARZ,False,False
CAR',False,True
CASA,False,False
CASB,False,False
CASC,False,False
CASD,False,False
CASE,False,False
CASF,False,True
CASG,False,True
CASH,False,False
CASI,False,False
CASJ,False,True
CASK,False,True
CASL,False,False
CASM,False,True
CASN,False,False
CASO,False,False
CASP,False,False
CASQ,False,True
CASR,False,True
CASS,True,False
CAST,True,False
CASU,False,False
CASV,False,True
CASW,False,False
CASX,False,True
CASY,False,True
CASZ,False,True
CAS',False,True
CATA,False,False
CATB,False,True
CATC,False,False
CATD,False,True
CATE,False,False
CATF,False,True
CATG,False,True
CATH,False,False
CATI,False,False
CATJ,False,True
CATK,False,False
CATL,False,False
CATM,False,True
CATN,False,True
CATO,False,False
CATP,False,True
CATQ,False,True
CATR,False,False
CATS,False,False
CATT,False,False
CATU,False,False
CATV,False,True
CATW,False,True
CATX,False,True
CATY,False,True
CATZ,False,True
CAT',False,True
CERA,False,False
CERB,False,False
CERC,False,False
CERD,False,False
CERE,False,False
CERF,False,False
CERG,False,True
CERH,False,True
CERI,False,False
